05_L1_t_PAC1;05_L1_I_PAC1;05_L1_t_PAC2;05_L1_I_PAC2;05_L2_t_PAC1;05_L2_I_PAC1;05_L2_t_PAC2;05_L2_I_PAC2;05_L3_t_PAC1;05_L3_I_PAC1;05_L3_t_PAC2;05_L3_I_PAC2;20_L1_t_PAC1;20_L1_I_PAC1;20_L1_t_PAC2;20_L1_I_PAC2;20_L2_t_PAC1;20_L2_I_PAC1;20_L2_t_PAC2;20_L2_I_PAC2;20_L3_t_PAC1;20_L3_I_PAC1;20_L3_t_PAC2;20_L3_I_PAC2;50_L1_t_PAC1;50_L1_I_PAC1;50_L1_t_PAC2;50_L1_I_PAC2;50_L2_t_PAC1;50_L2_I_PAC1;50_L2_t_PAC2;50_L2_I_PAC2;50_L3_t_PAC1;50_L3_I_PAC1;50_L3_t_PAC2;50_L3_I_PAC2;80_L1_t_PAC1;80_L1_I_PAC1;80_L1_t_PAC2;80_L1_I_PAC2;80_L2_t_PAC1;80_L2_I_PAC1;80_L2_t_PAC2;80_L2_I_PAC2;80_L3_t_PAC1;80_L3_I_PAC1;80_L3_t_PAC2;80_L3_I_PAC2;90_L1_t_PAC1;90_L1_I_PAC1;90_L1_t_PAC2;90_L1_I_PAC2;90_L2_t_PAC1;90_L2_I_PAC1;90_L2_t_PAC2;90_L2_I_PAC2;90_L3_t_PAC1;90_L3_I_PAC1;90_L3_t_PAC2;90_L3_I_PAC2;100_L1_t_PAC1;100_L1_I_PAC1;100_L1_t_PAC2;100_L1_I_PAC2;100_L2_t_PAC1;100_L2_I_PAC1;100_L2_t_PAC2;100_L2_I_PAC2;100_L3_t_PAC1;100_L3_I_PAC1;100_L3_t_PAC2;100_L3_I_PAC2;120_L1_t_PAC1;120_L1_I_PAC1;120_L1_t_PAC2;120_L1_I_PAC2;120_L2_t_PAC1;120_L2_I_PAC1;120_L2_t_PAC2;120_L2_I_PAC2;120_L3_t_PAC1;120_L3_I_PAC1;120_L3_t_PAC2;120_L3_I_PAC2
11;153.883224487305;11;153.790054321289;11;143.193878173828;11;143.485412597656;11;145.078338623047;11;145.46159362793;11;614.847351074219;11;614.262939453125;11;619.499938964844;11;619.523559570313;11;600.197814941406;11;600.983093261719;11;1498.65283203125;11;1493.67639160156;11;1510.04431152344;11;1507.35192871094;11;1482.99816894531;11;1483.43762207031;11;2386.17431640625;11;2378.966796875;11;2412.83862304688;11;2412.62060546875;11;2398.27978515625;11;2398.46997070313;11;2708.25268554688;11;2700.53393554688;11;2695.5791015625;11;2686.51049804688;11;2696.29467773438;11;2693.916015625;11;2995.39624023438;11;2982.9375;11;2981.87036132813;11;2976.52514648438;11;2997.47094726563;11;2994.05322265625;11;3561.50244140625;11;3541.08837890625;11;3603.43774414063;11;3598.2763671875;11;3605.67724609375;11;3609.55053710938
12;153.883224487305;12;153.661422729492;12;143.193878173828;12;143.387908935547;12;145.078338623047;12;145.469451904297;12;614.937316894531;12;614.202697753906;12;620.108215332031;12;619.523559570313;12;600.228454589844;12;600.643188476563;12;1499.49230957031;12;1492.99682617188;12;1510.01025390625;12;1507.84155273438;12;1483.72521972656;12;1481.74914550781;12;2386.0966796875;12;2380.85571289063;12;2400.92846679688;12;2398.37548828125;12;2398.93041992188;12;2394.8720703125;12;2709.9580078125;12;2700.53393554688;12;2693.10571289063;12;2688.96801757813;12;2698.330078125;12;2693.916015625;12;2989.21215820313;12;2981.11108398438;12;2983.58154296875;12;2976.77856445313;12;2990.30541992188;12;2986.32763671875;12;3566.80249023438;12;3541.08837890625;12;3602.92236328125;12;3593.79345703125;12;3610.72802734375;12;3609.55053710938
13;153.630722045898;13;153.611892700195;13;143.413497924805;13;143.588073730469;13;144.842559814453;13;145.369018554688;13;615.2333984375;13;614.041015625;13;619.51708984375;13;619.375854492188;13;600.744750976563;13;601.242431640625;13;1496.64147949219;13;1492.91149902344;13;1510.72985839844;13;1509.25170898438;13;1480.94653320313;13;1481.76110839844;13;2387.71020507813;13;2378.94604492188;13;2394.87109375;13;2393.08422851563;13;2400.53149414063;13;2396.58618164063;13;2707.61376953125;13;2702.037109375;13;2692.30322265625;13;2687.69653320313;13;2697.103515625;13;2695.3388671875;13;2995.8505859375;13;2978.92944335938;13;2979.88793945313;13;2974.681640625;13;2997.35131835938;13;2991.40063476563;13;3560.25122070313;13;3542.009765625;13;3599.763671875;13;3596.94091796875;13;3606.01586914063;13;3608.03173828125
14;153.593978881836;14;153.6689453125;14;143.413497924805;14;143.596313476563;14;144.804016113281;14;145.256790161133;14;615.345336914063;14;614.408935546875;14;619.413818359375;14;618.997131347656;14;600.974365234375;14;601.244079589844;14;1496.54125976563;14;1492.50817871094;14;1511.68286132813;14;1507.17431640625;14;1481.25805664063;14;1481.11486816406;14;2387.03881835938;14;2380.68090820313;14;2396.23364257813;14;2389.72778320313;14;2399.6103515625;14;2398.12060546875;14;2710.44873046875;14;2701.45654296875;14;2693.30932617188;14;2687.69653320313;14;2700.14013671875;14;2695.3388671875;14;2991.57983398438;14;2984.66259765625;14;2972.33764648438;14;2967.13891601563;14;2993.50268554688;14;2989.70654296875;14;3563.40698242188;14;3543.1318359375;14;3605.10693359375;14;3596.94091796875;14;3608.86694335938;14;3608.03173828125
15;153.605026245117;15;153.503173828125;15;143.09587097168;15;143.431701660156;15;144.774215698242;15;145.169372558594;15;615.284301757813;15;613.542785644531;15;619.938842773438;15;619.817504882813;15;600.833068847656;15;600.912353515625;15;1496.54125976563;15;1494.53503417969;15;1508.78723144531;15;1507.13854980469;15;1481.25805664063;15;1481.455078125;15;2387.03002929688;15;2379.71923828125;15;2398.2373046875;15;2392.18823242188;15;2399.62060546875;15;2396.03125;15;2709.251953125;15;2697.28881835938;15;2691.94140625;15;2688.36767578125;15;2699.65209960938;15;2696.63134765625;15;2989.87817382813;15;2984.6728515625;15;2979.60986328125;15;2971.98950195313;15;2992.5927734375;15;2988.58032226563;15;3564.25512695313;15;3540.302734375;15;3601.056640625;15;3596.50390625;15;3609.07153320313;15;3608.5908203125
16;153.378234863281;16;153.744705200195;16;143.109008789063;16;143.338790893555;16;144.541137695313;16;145.210510253906;16;615.240295410156;16;613.891235351563;16;620.325500488281;16;619.698120117188;16;600.659973144531;16;601.284851074219;16;1496.80834960938;16;1499.56982421875;16;1508.91479492188;16;1506.31286621094;16;1481.92431640625;16;1481.27172851563;16;2387.27612304688;16;2379.71923828125;16;2397.12719726563;16;2393.80249023438;16;2400.03515625;16;2398.341796875;16;2711.27978515625;16;2697.60400390625;16;2695.638671875;16;2688.36767578125;16;2700.66528320313;16;2696.30053710938;16;2998.36376953125;16;2986.53588867188;16;2975.70092773438;16;2970.67700195313;16;2999.94067382813;16;2993.740234375;16;3563.69140625;16;3534.61645507813;16;3604.15795898438;16;3596.50390625;16;3608.97436523438;16;3609.87817382813
17;153.466903686523;17;153.627685546875;17;143.09521484375;17;143.291458129883;17;144.618087768555;17;145.016983032227;17;615.153381347656;17;613.287536621094;17;620.12451171875;17;619.307312011719;17;600.546264648438;17;600.422790527344;17;1500.95153808594;17;1498.76977539063;17;1508.91479492188;17;1506.97338867188;17;1514.83996582031;17;1499.57861328125;17;2384.51147460938;17;2376.171875;17;2397.38842773438;17;2391.74658203125;17;2396.83276367188;17;2397.53588867188;17;2709.94140625;17;2700.541015625;17;2693.55590820313;17;2689.37084960938;17;2699.4208984375;17;2691.9267578125;17;2996.26489257813;17;2987.14135742188;17;2974.740234375;17;2969.09521484375;17;2997.67333984375;17;2993.04248046875;17;3564.13818359375;17;3535.697265625;17;3604.35107421875;17;3595.9345703125;17;3610.29150390625;17;3602.55419921875
18;153.703186035156;18;153.84407043457;18;142.874588012695;18;143.31233215332;18;144.931701660156;18;145.305557250977;18;614.738464355469;18;614.427185058594;18;619.90478515625;18;619.750549316406;18;600.328796386719;18;601.127868652344;18;1500.95153808594;18;1499.47155761719;18;1509.44213867188;18;1505.96875;18;1514.83996582031;18;1522.3466796875;18;2388.79418945313;18;2376.171875;18;2398.28125;18;2394.16625976563;18;2401.21411132813;18;2397.53588867188;18;2704.82739257813;18;2699.62646484375;18;2695.6953125;18;2690.31982421875;18;2694.8447265625;18;2693.06640625;18;2997.14501953125;18;2987.14135742188;18;2981.6630859375;18;2973.75122070313;18;2998.72827148438;18;2994.7900390625;18;3562.81079101563;18;3549.34619140625;18;3603.7666015625;18;3597.3154296875;18;3599.65502929688;18;3573.39404296875
19;153.514755249023;19;153.95719909668;19;142.941619873047;19;143.160507202148;19;144.74153137207;19;145.243011474609;19;614.993347167969;19;613.899169921875;19;619.903625488281;19;618.969299316406;19;600.463195800781;19;600.33154296875;19;1503.27685546875;19;1498.79931640625;19;1523.05627441406;19;1514.85693359375;19;1522.55969238281;19;1521.52270507813;19;2385.87231445313;19;2381.53295898438;19;2395.19165039063;19;2393.7021484375;19;2399.033203125;19;2394.03466796875;19;2710.39770507813;19;2697.0087890625;19;2695.23779296875;19;2685.33544921875;19;2700.3515625;19;2696.10815429688;19;2996.5703125;19;2999.29809570313;19;2979.923828125;19;2973.45361328125;19;2998.875;19;2995.06103515625;19;3557.49829101563;19;3577.89184570313;19;3605.02026367188;19;3594.84814453125;19;3574.86767578125;19;3573.35034179688
20;153.828231811523;20;153.95719909668;20;143.213302612305;20;143.371566772461;20;144.971649169922;20;145.396102905273;20;614.993347167969;20;614.406677246094;20;619.699584960938;20;619.575500488281;20;600.463195800781;20;601.294555664063;20;1503.27685546875;20;1497.16040039063;20;1523.05627441406;20;1522.4462890625;20;1522.55969238281;20;1522.13806152344;20;2385.68090820313;20;2378.40380859375;20;2400.03686523438;20;2393.7021484375;20;2398.27734375;20;2394.03466796875;20;2710.39770507813;20;2699.23999023438;20;2690.41088867188;20;2687.2392578125;20;2700.3515625;20;2694.6025390625;20;2998.97436523438;20;2999.29809570313;20;2981.17138671875;20;2975.7314453125;20;2998.6181640625;20;2995.06103515625;20;3557.49829101563;20;3583.77661132813;20;3603.22387695313;20;3584.5048828125;20;3574.86767578125;20;3575.01196289063
21;153.783004760742;21;153.997100830078;21;143.044097900391;21;143.308349609375;21;144.921875;21;145.459518432617;21;615.218444824219;21;614.118530273438;21;619.842346191406;21;618.831848144531;21;600.732116699219;21;600.744750976563;21;1502.05847167969;21;1498.83801269531;21;1524.87048339844;21;1521.80981445313;21;1521.47485351563;21;1521.447265625;21;2388.33178710938;21;2380.81909179688;21;2397.05786132813;21;2389.60986328125;21;2401.09765625;21;2399.2392578125;21;2709.09692382813;21;2697.99755859375;21;2696.11254882813;21;2689.73754882813;21;2699.2978515625;21;2692.74340820313;21;3008.41943359375;21;2998.7001953125;21;2981.533203125;21;2975.91064453125;21;3002.37744140625;21;3004.021484375;21;3605.29443359375;21;3583.60717773438;21;3592.578125;21;3584.443359375;21;3580.92578125;21;3579.94799804688
22;153.871154785156;22;153.997100830078;22;143.298980712891;22;143.509963989258;22;145.021133422852;22;145.459518432617;22;615.218444824219;22;614.347839355469;22;619.842346191406;22;619.789978027344;22;600.732116699219;22;601.456848144531;22;1501.86108398438;22;1498.49951171875;22;1524.87048339844;22;1521.96606445313;22;1521.31909179688;22;1519.70874023438;22;2387.0009765625;22;2378.9580078125;22;2395.75146484375;22;2389.60986328125;22;2399.642578125;22;2395.74047851563;22;2709.09692382813;22;2700.55541992188;22;2696.11254882813;22;2689.31518554688;22;2699.2978515625;22;2694.77758789063;22;3011.73706054688;22;3001.20239257813;22;2981.79833984375;22;2975.91064453125;22;3009.6220703125;22;3004.021484375;22;3609.30615234375;22;3585.76538085938;22;3592.578125;22;3585.76293945313;22;3582.20825195313;22;3580.58520507813
23;153.940444946289;23;154.016967773438;23;143.251861572266;23;143.582366943359;23;145.095611572266;23;145.549423217773;23;615.130737304688;23;607.093627929688;23;620.107727050781;23;619.188537597656;23;600.469421386719;23;601.043884277344;23;1502.00354003906;23;1497.62280273438;23;1523.60620117188;23;1521.33874511719;23;1521.59204101563;23;1521.84655761719;23;2387.76293945313;23;2380.69287109375;23;2398.72216796875;23;2394.74096679688;23;2400.25756835938;23;2398.55712890625;23;2708.16381835938;23;2697.9384765625;23;2695.53955078125;23;2687.220703125;23;2697.04296875;23;2692.77856445313;23;3011.7919921875;23;3000.56616210938;23;3013.07250976563;23;3023.09765625;23;3011.29418945313;23;3005.6923828125;23;3608.52221679688;23;3584.14111328125;23;3605.798828125;23;3597.25317382813;23;3580.53857421875;23;3579.20361328125
24;153.945373535156;24;154.075134277344;24;143.331359863281;24;143.582366943359;24;145.088272094727;24;145.549423217773;24;614.004699707031;24;591.092041015625;24;620.107727050781;24;619.8671875;24;597.974365234375;24;600.956909179688;24;1502.59362792969;24;1497.96179199219;24;1523.38061523438;24;1519.65808105469;24;1522.15246582031;24;1521.69946289063;24;2386.890625;24;2380.55029296875;24;2397.39135742188;24;2391.28686523438;24;2399.7646484375;24;2396.853515625;24;2708.76806640625;24;2699.27905273438;24;2695.53955078125;24;2689.8349609375;24;2698.06567382813;24;2695.17651367188;24;3009.95971679688;24;2997.90869140625;24;3030.841796875;24;3023.09765625;24;3009.95971679688;24;3007.62109375;24;3611.154296875;24;3581.03076171875;24;3608.82348632813;24;3600.68579101563;24;3581.36865234375;24;3580.291015625
25;153.993560791016;25;154.041793823242;25;143.39762878418;25;143.644165039063;25;145.160400390625;25;145.575042724609;25;604.259338378906;25;557.737182617188;25;619.799377441406;25;619.519470214844;25;587.313537597656;25;591.35498046875;25;1501.10559082031;25;1496.80212402344;25;1523.71301269531;25;1521.78869628906;25;1520.93762207031;25;1520.7724609375;25;2387.83666992188;25;2380.31762695313;25;2398.16479492188;25;2393.87182617188;25;2401.03588867188;25;2398.75561523438;25;2707.59790039063;25;2700.21069335938;25;2693.44653320313;25;2687.16528320313;25;2697.74389648438;25;2693.3388671875;25;3012.97485351563;25;3000.22827148438;25;3032.3564453125;25;3024.30932617188;25;3012.69946289063;25;3006.97583007813;25;3607.47680664063;25;3588.40942382813;25;3607.48950195313;25;3599.736328125;25;3579.26879882813;25;3579.90258789063
26;153.983505249023;26;153.977355957031;26;143.411376953125;26;143.644165039063;26;145.206817626953;26;145.688659667969;26;576.587280273438;26;552.144348144531;26;611.891967773438;26;619.379943847656;26;583.177490234375;26;585.255432128906;26;1501.55871582031;26;1495.85363769531;26;1524.19934082031;26;1521.1943359375;26;1521.03942871094;26;1520.85754394531;26;2387.56811523438;26;2381.8193359375;26;2397.2080078125;26;2392.18969726563;26;2400.509765625;26;2397.75341796875;26;2709.59741210938;26;2700.00830078125;26;2694.29443359375;26;2689.93823242188;26;2699.81298828125;26;2695.21215820313;26;3011.71875;26;3002.962890625;26;3030.20971679688;26;3025.04248046875;26;3011.49853515625;26;3005.58544921875;26;3607.31909179688;26;3582.90087890625;26;3609.70581054688;26;3601.73315429688;26;3579.49658203125;26;3577.25390625
27;153.920654296875;27;153.988403320313;27;143.41845703125;27;143.647003173828;27;145.160537719727;27;145.628723144531;27;553.884582519531;27;551.263000488281;27;571.317932128906;27;586.027282714844;27;580.533569335938;27;581.360473632813;27;1500.31848144531;27;1495.85363769531;27;1522.85986328125;27;1520.36999511719;27;1519.88452148438;27;1519.345703125;27;2388.28369140625;27;2377.34765625;27;2398.59130859375;27;2394.376953125;27;2400.74438476563;27;2397.48217773438;27;2709.35205078125;27;2698.79248046875;27;2694.11791992188;27;2687.98657226563;27;2697.96142578125;27;2694.8154296875;27;3012.73608398438;27;3000.62182617188;27;3032.24487304688;27;3024.93603515625;27;3015.22802734375;27;3009.68774414063;27;3612.26489257813;27;3584.4482421875;27;3607.0146484375;27;3601.00927734375;27;3582.4267578125;27;3581.98315429688
28;153.992462158203;28;154.047561645508;28;143.496047973633;28;143.792526245117;28;145.19873046875;28;145.583648681641;28;552.51025390625;28;551.586608886719;28;555.084716796875;28;560.106506347656;28;579.424987792969;28;580.646057128906;28;1499.71630859375;28;1495.59362792969;28;1523.2021484375;28;1520.9248046875;28;1519.56127929688;28;1518.62170410156;28;2388.28369140625;28;2380.33666992188;28;2398.36401367188;28;2393.7958984375;28;2400.74438476563;28;2399.29150390625;28;2708.71411132813;28;2698.5244140625;28;2695.72509765625;28;2688.91162109375;28;2696.037109375;28;2692.7607421875;28;3012.73608398438;28;2999.92016601563;28;3031.6572265625;28;3023.82299804688;28;3015.22802734375;28;3010.8876953125;28;3608.8525390625;28;3582.96533203125;28;3606.3310546875;28;3596.76586914063;28;3578.84790039063;28;3576.37841796875
